{6DA08449-A223-30F2-E053-6B04A8C05F3B},285000,25/04/2018 00:00:00,PE2 6SS,D,N,F,28,,FRASERBURGH WAY,ORTON SOUTHGATE,PETERBOROUGH,CITY OF PETERBOROUGH,CITY OF PETERBOROUGH,A,A
{6B32222C-E9A5-01F1-E053-6C04A8C0D2C8},3250000,05/04/2018 00:00:00,PE2 6XU,O,N,F,PREMISES ON THE NORTH SIDE OF,,BAKEWELL ROAD,ORTON SOUTHGATE,PETERBOROUGH,CITY OF PETERBOROUGH,CITY OF PETERBOROUGH,B,A
{6DA0844A-A742-30F2-E053-6B04A8C05F3B},59000,26/04/2018 00:00:00,PE2 6XU,O,N,L,ORTON ENTERPRISE CENTRE,UNIT 26,BAKEWELL ROAD,ORTON SOUTHGATE,PETERBOROUGH,CITY OF PETERBOROUGH,CITY OF PETERBOROUGH,B,A
{6DA0844A-A76A-30F2-E053-6B04A8C05F3B},1320000,10/04/2018 00:00:00,PE2 6TD,O,N,L,39,,STAPLEDON ROAD,ORTON SOUTHGATE,PETERBOROUGH,CITY OF PETERBOROUGH,CITY OF PETERBOROUGH,B,A
{6DA0844A-A76F-30F2-E053-6B04A8C05F3B},1320000,10/04/2018 00:00:00,PE2 6TD,O,N,L,38 - 40,,STAPLEDON ROAD,ORTON SOUTHGATE,PETERBOROUGH,CITY OF PETERBOROUGH,CITY OF PETERBOROUGH,B,A
{64342BFD-CB9F-422C-E053-6C04A8C0FB8A},325000,16/01/2018 00:00:00,PE2 6SN,D,N,F,44,,SPEYSIDE COURT,ORTON SOUTHGATE,PETERBOROUGH,CITY OF PETERBOROUGH,CITY OF PETERBOROUGH,A,A
